table,record_id,column,rule,severity,details,severity_rank
customers,C100893,country,allowed_values,low,unexpected country: XX,1
customers,C100948,country,allowed_values,low,unexpected country: XX,1
customers,C101014,country,allowed_values,low,unexpected country: XX,1
customers,C101019,country,allowed_values,low,unexpected country: XX,1
customers,C101022,country,allowed_values,low,unexpected country: XX,1
customers,C101321,country,allowed_values,low,unexpected country: XX,1
customers,C101332,country,allowed_values,low,unexpected country: XX,1
customers,C101411,country,allowed_values,low,unexpected country: XX,1
customers,C101417,country,allowed_values,low,unexpected country: XX,1
customers,C101438,country,allowed_values,low,unexpected country: XX,1
customers,C101545,country,allowed_values,low,unexpected country: XX,1
customers,C101551,country,allowed_values,low,unexpected country: XX,1
customers,C102201,country,allowed_values,low,unexpected country: XX,1
customers,C102501,country,allowed_values,low,unexpected country: XX,1
customers,C102504,country,allowed_values,low,unexpected country: XX,1
customers,C102517,country,allowed_values,low,unexpected country: XX,1
customers,C102553,country,allowed_values,low,unexpected country: XX,1
customers,C102568,country,allowed_values,low,unexpected country: XX,1
customers,C102750,country,allowed_values,low,unexpected country: XX,1
customers,C102756,country,allowed_values,low,unexpected country: XX,1
customers,C102771,country,allowed_values,low,unexpected country: XX,1
customers,C102849,country,allowed_values,low,unexpected country: XX,1
customers,C102965,country,allowed_values,low,unexpected country: XX,1
customers,C102984,country,allowed_values,low,unexpected country: XX,1
customers,C103050,country,allowed_values,low,unexpected country: XX,1
customers,C103113,country,allowed_values,low,unexpected country: XX,1
customers,C103155,country,allowed_values,low,unexpected country: XX,1
customers,C103168,country,allowed_values,low,unexpected country: XX,1
customers,C103347,country,allowed_values,low,unexpected country: XX,1
customers,C103477,country,allowed_values,low,unexpected country: XX,1
customers,C103596,country,allowed_values,low,unexpected country: XX,1
customers,C103788,country,allowed_values,low,unexpected country: XX,1
customers,C104169,country,allowed_values,low,unexpected country: XX,1
customers,C104434,country,allowed_values,low,unexpected country: XX,1
customers,C104452,country,allowed_values,low,unexpected country: XX,1
customers,C104480,country,allowed_values,low,unexpected country: XX,1
customers,C104604,country,allowed_values,low,unexpected country: XX,1
customers,C104643,country,allowed_values,low,unexpected country: XX,1
customers,C104733,country,allowed_values,low,unexpected country: XX,1
customers,C104805,country,allowed_values,low,unexpected country: XX,1
customers,C104848,country,allowed_values,low,unexpected country: XX,1
customers,C104881,country,allowed_values,low,unexpected country: XX,1
customers,C104981,country,allowed_values,low,unexpected country: XX,1
transactions,T500069,transaction_id,unique,high,duplicate transaction_id,3
transactions,T500207,transaction_id,unique,high,duplicate transaction_id,3
transactions,T500277,transaction_id,unique,high,duplicate transaction_id,3
transactions,T512612,transaction_id,unique,high,duplicate transaction_id,3
transactions,T515530,transaction_id,unique,high,duplicate transaction_id,3
transactions,T500357,transaction_id,unique,high,duplicate transaction_id,3
transactions,T500374,transaction_id,unique,high,duplicate transaction_id,3
transactions,T500400,transaction_id,unique,high,duplicate transaction_id,3
transactions,T500472,transaction_id,unique,high,duplicate transaction_id,3
transactions,T500683,transaction_id,unique,high,duplicate transaction_id,3
transactions,T500696,transaction_id,unique,high,duplicate transaction_id,3
transactions,T519123,transaction_id,unique,high,duplicate transaction_id,3
transactions,T500807,transaction_id,unique,high,duplicate transaction_id,3
transactions,T500942,transaction_id,unique,high,duplicate transaction_id,3
transactions,T500400,transaction_id,unique,high,duplicate transaction_id,3
transactions,T500942,transaction_id,unique,high,duplicate transaction_id,3
transactions,T501006,transaction_id,unique,high,duplicate transaction_id,3
transactions,T501032,transaction_id,unique,high,duplicate transaction_id,3
transactions,T518982,transaction_id,unique,high,duplicate transaction_id,3
transactions,T514943,transaction_id,unique,high,duplicate transaction_id,3
transactions,T529158,transaction_id,unique,high,duplicate transaction_id,3
transactions,T518613,transaction_id,unique,high,duplicate transaction_id,3
transactions,T501736,transaction_id,unique,high,duplicate transaction_id,3
transactions,T513178,transaction_id,unique,high,duplicate transaction_id,3
transactions,T501885,transaction_id,unique,high,duplicate transaction_id,3
transactions,T502069,transaction_id,unique,high,duplicate transaction_id,3
transactions,T505064,transaction_id,unique,high,duplicate transaction_id,3
transactions,T515578,transaction_id,unique,high,duplicate transaction_id,3
transactions,T513333,transaction_id,unique,high,duplicate transaction_id,3
transactions,T502182,transaction_id,unique,high,duplicate transaction_id,3
transactions,T502217,transaction_id,unique,high,duplicate transaction_id,3
transactions,T502243,transaction_id,unique,high,duplicate transaction_id,3
transactions,T526212,transaction_id,unique,high,duplicate transaction_id,3
transactions,T502285,transaction_id,unique,high,duplicate transaction_id,3
transactions,T500357,transaction_id,unique,high,duplicate transaction_id,3
transactions,T518926,transaction_id,unique,high,duplicate transaction_id,3
transactions,T517083,transaction_id,unique,high,duplicate transaction_id,3
transactions,T508860,transaction_id,unique,high,duplicate transaction_id,3
transactions,T502321,transaction_id,unique,high,duplicate transaction_id,3
transactions,T502351,transaction_id,unique,high,duplicate transaction_id,3
transactions,T527870,transaction_id,unique,high,duplicate transaction_id,3
transactions,T507940,transaction_id,unique,high,duplicate transaction_id,3
transactions,T502467,transaction_id,unique,high,duplicate transaction_id,3
transactions,T502533,transaction_id,unique,high,duplicate transaction_id,3
transactions,T524885,transaction_id,unique,high,duplicate transaction_id,3
transactions,T521398,transaction_id,unique,high,duplicate transaction_id,3
transactions,T502243,transaction_id,unique,high,duplicate transaction_id,3
transactions,T502700,transaction_id,unique,high,duplicate transaction_id,3
transactions,T507418,transaction_id,unique,high,duplicate transaction_id,3
transactions,T510704,transaction_id,unique,high,duplicate transaction_id,3
transactions,T502912,transaction_id,unique,high,duplicate transaction_id,3
transactions,T503225,transaction_id,unique,high,duplicate transaction_id,3
transactions,T502934,transaction_id,unique,high,duplicate transaction_id,3
transactions,T503008,transaction_id,unique,high,duplicate transaction_id,3
transactions,T526095,transaction_id,unique,high,duplicate transaction_id,3
transactions,T525897,transaction_id,unique,high,duplicate transaction_id,3
transactions,T503164,transaction_id,unique,high,duplicate transaction_id,3
transactions,T503225,transaction_id,unique,high,duplicate transaction_id,3
transactions,T513447,transaction_id,unique,high,duplicate transaction_id,3
transactions,T508305,transaction_id,unique,high,duplicate transaction_id,3
transactions,T503463,transaction_id,unique,high,duplicate transaction_id,3
transactions,T507233,transaction_id,unique,high,duplicate transaction_id,3
transactions,T518138,transaction_id,unique,high,duplicate transaction_id,3
transactions,T502700,transaction_id,unique,high,duplicate transaction_id,3
transactions,T521261,transaction_id,unique,high,duplicate transaction_id,3
transactions,T503788,transaction_id,unique,high,duplicate transaction_id,3
transactions,T507005,transaction_id,unique,high,duplicate transaction_id,3
transactions,T503884,transaction_id,unique,high,duplicate transaction_id,3
transactions,T503954,transaction_id,unique,high,duplicate transaction_id,3
transactions,T508160,transaction_id,unique,high,duplicate transaction_id,3
transactions,T503972,transaction_id,unique,high,duplicate transaction_id,3
transactions,T503974,transaction_id,unique,high,duplicate transaction_id,3
transactions,T504070,transaction_id,unique,high,duplicate transaction_id,3
transactions,T504095,transaction_id,unique,high,duplicate transaction_id,3
transactions,T523292,transaction_id,unique,high,duplicate transaction_id,3
transactions,T504292,transaction_id,unique,high,duplicate transaction_id,3
transactions,T505278,transaction_id,unique,high,duplicate transaction_id,3
transactions,T518139,transaction_id,unique,high,duplicate transaction_id,3
transactions,T502351,transaction_id,unique,high,duplicate transaction_id,3
transactions,T527521,transaction_id,unique,high,duplicate transaction_id,3
transactions,T526684,transaction_id,unique,high,duplicate transaction_id,3
transactions,T504427,transaction_id,unique,high,duplicate transaction_id,3
transactions,T523610,transaction_id,unique,high,duplicate transaction_id,3
transactions,T506858,transaction_id,unique,high,duplicate transaction_id,3
transactions,T509610,transaction_id,unique,high,duplicate transaction_id,3
transactions,T504512,transaction_id,unique,high,duplicate transaction_id,3
transactions,T504551,transaction_id,unique,high,duplicate transaction_id,3
transactions,T504588,transaction_id,unique,high,duplicate transaction_id,3
transactions,T518011,transaction_id,unique,high,duplicate transaction_id,3
transactions,T514336,transaction_id,unique,high,duplicate transaction_id,3
transactions,T520096,transaction_id,unique,high,duplicate transaction_id,3
transactions,T512761,transaction_id,unique,high,duplicate transaction_id,3
transactions,T500069,transaction_id,unique,high,duplicate transaction_id,3
transactions,T508210,transaction_id,unique,high,duplicate transaction_id,3
transactions,T500207,transaction_id,unique,high,duplicate transaction_id,3
transactions,T505064,transaction_id,unique,high,duplicate transaction_id,3
transactions,T505079,transaction_id,unique,high,duplicate transaction_id,3
transactions,T508008,transaction_id,unique,high,duplicate transaction_id,3
transactions,T505278,transaction_id,unique,high,duplicate transaction_id,3
transactions,T519502,transaction_id,unique,high,duplicate transaction_id,3
transactions,T505357,transaction_id,unique,high,duplicate transaction_id,3
transactions,T516975,transaction_id,unique,high,duplicate transaction_id,3
transactions,T505364,transaction_id,unique,high,duplicate transaction_id,3
transactions,T504292,transaction_id,unique,high,duplicate transaction_id,3
transactions,T518048,transaction_id,unique,high,duplicate transaction_id,3
transactions,T510458,transaction_id,unique,high,duplicate transaction_id,3
transactions,T521134,transaction_id,unique,high,duplicate transaction_id,3
transactions,T505531,transaction_id,unique,high,duplicate transaction_id,3
transactions,T509743,transaction_id,unique,high,duplicate transaction_id,3
