transaction_id,customer_id,transaction_date,amount,currency,channel
T500537,C104230,2025-08-05,39.3,USD,Mobile
T500538,C100212,2025-03-31,43.59,USD,Partner
T500539,C104011,2025-08-28,42.42,CAD,Web
T500540,C102318,2026-01-08,123.49,USD,Web
T500541,C100881,2026-01-18,43.73,CAD,Store
T500542,C101513,2025-03-18,59.21,USD,Web
T500543,C100470,2026-01-21,120.65,USD,Mobile
T500544,C101853,2025-06-27,28.61,CAD,Mobile
T500545,C104298,2025-04-29,156.74,USD,Web
T500546,C101195,2025-07-08,54.32,CAD,Web
T500547,C102258,2025-09-22,97.19,USD,Mobile
T500548,C102505,2026-02-02,74.25,USD,Web
T500549,C102505,2025-11-03,67.09,CAD,Mobile
T500550,C103725,2025-10-29,66.22,USD,Web
T500551,C104422,2025-05-04,98.12,USD,Mobile
T500552,C104562,2025-03-08,0.5,CAD,Web
T500553,C101421,2025-06-12,-78.29,EUR,Store
T500554,C104794,2025-12-20,94.19,USD,Mobile
T500555,C101471,2025-11-25,97.8,USD,Mobile
T500556,C100768,2025-04-17,40.57,USD,Web
T500557,C100931,2025-04-18,167.05,USD,Web
T500558,C104706,2025-07-29,6.24,USD,Web
T500559,C100094,2025-03-28,24.35,CAD,Web
T500560,C104446,2025-04-11,109.54,GBP,Web
T500561,C103393,2025-04-02,134.94,EUR,Store
T500562,C103971,2025-11-23,73.66,XXX,Web
T500563,C100618,2025-10-28,78.26,USD,Mobile
T500564,C100825,2025-07-21,12.52,USD,Mobile
T500565,C102026,2025-02-16,0.0,USD,Web
T500566,C102559,2025-11-23,0.5,EUR,Web
T500567,C100981,2025-10-16,45.23,USD,Web
T500568,C101004,2025-09-22,58.5,CAD,Mobile
T500569,C103361,2025-03-13,103.17,GBP,Web
T500570,C101441,2025-07-02,23.87,USD,Mobile
T500571,C103682,2025-05-19,21.81,USD,Mobile
T500572,C100302,2025-05-14,42.82,USD,Store
T500573,C103039,2026-02-10,50.7,USD,Mobile
T500574,C101575,2026-01-22,107.03,USD,Web
T500575,C101328,2025-05-17,15.96,USD,Mobile
T500576,C102828,2025-08-28,59.9,USD,Web
T500577,C101024,2025-03-02,47.0,USD,Mobile
T500578,C104895,2025-08-11,39.96,USD,Mobile
T500579,C104796,2025-10-17,76.71,USD,Store
T500580,C101400,2025-04-03,100.54,USD,Web
T500581,C103678,2025-08-05,51.83,USD,Store
T500582,C101539,2025-11-16,37.26,GBP,Mobile
T500583,C102386,2025-05-05,88.78,USD,Web
T500584,C104486,2025-08-15,64.75,USD,Store
T500585,C101490,2025-10-03,102.14,USD,Partner
T500586,C101635,2025-10-08,81.51,USD,Store
T500587,C100182,2025-02-08,8.82,USD,Web
T500588,C104152,2025-06-10,131.16,USD,Mobile
T500589,C101075,2025-05-11,105.51,USD,Web
T500590,C101279,2025-05-26,10.46,USD,Partner
T500591,C104632,2026-01-31,91.31,USD,Web
T500592,C104464,2025-09-08,49.33,GBP,Web
T500593,C103435,2025-10-21,0.5,USD,Store
T500594,C100851,2025-10-08,93.13,USD,Web
T500595,C103587,2025-05-10,99.34,CAD,Web
T500596,C100703,2025-03-20,80.94,USD,Mobile
T500597,C100047,2025-04-25,71.36,USD,Store
T500598,C100074,2025-07-04,76.19,CAD,Mobile
T500599,C103609,2026-01-14,106.11,CAD,Web
T500600,C103317,2025-03-13,28.54,USD,Partner
T500601,C101907,2026-01-17,96.33,EUR,Mobile
T500602,C103077,2025-07-20,47.98,USD,Mobile
T500603,C101330,2025-10-29,105.3,USD,Web
T500604,C102396,2025-08-25,64.2,USD,Store
T500605,C103300,2025-10-14,29.51,USD,Mobile
T500606,C103886,2025-08-04,101.21,CAD,Web
T500607,C103368,2025-04-15,34.43,GBP,Web
T500608,C104095,2025-03-26,36.92,USD,Web
T500609,C100639,2025-09-30,62.13,USD,Mobile
T500610,C103277,2025-03-26,87.18,USD,Web
T500611,C101596,2025-06-03,32.26,XXX,Web
T500612,C100484,2025-02-22,93.05,USD,Mobile
T500613,C100503,2025-06-13,78.42,USD,Web
T500614,C101760,2025-05-05,80.25,USD,Mobile
T500615,C104477,2025-03-03,59.28,USD,Web
T500616,C103589,2025-12-20,15.34,USD,Partner
T500617,C102967,2025-12-09,81.5,EUR,Mobile
T500618,C100882,2025-04-11,109.07,USD,Mobile
T500619,C100546,2025-12-21,127.11,USD,Mobile
T500620,C104990,2025-03-21,20.93,CAD,Web
T500621,C102844,2025-08-27,45.58,USD,Mobile
T500622,C100583,2025-10-31,94.43,CAD,Mobile
T500623,C103365,2025-07-17,89.62,EUR,Web
T500624,C101428,2025-12-30,75.21,USD,Mobile
T500625,C104730,2025-10-29,108.27,EUR,Web
T500626,C100174,2025-07-25,44.75,USD,Store
T500627,C102543,2025-11-05,92.1,USD,Mobile
T500628,C101076,2025-09-22,95.06,USD,Mobile
T500629,C103510,2025-12-08,41.77,USD,Store
T500630,C103255,2025-05-07,102.93,EUR,Web
T500631,C101243,2025-06-16,0.5,EUR,Mobile
T500632,C104514,2025-10-25,-119.51,USD,Web
T500633,C104105,2025-06-13,65.59,EUR,Web
T500634,C100014,2025-09-29,67.94,USD,Partner
T500635,C103759,2025-04-24,22.7,USD,Web
T500636,C100234,2025-04-08,0.5,USD,Store
T500637,C101070,2025-02-14,12.34,USD,Web
T500638,C103125,2025-10-05,40.04,USD,Mobile
T500639,C103988,2025-05-26,55.4,USD,Web
T500640,C102414,2025-09-28,0.5,USD,Web
T500641,C101746,2025-09-19,32.24,USD,Mobile
T500642,C101080,2025-12-13,134.17,USD,Web
T500643,C102120,2025-05-09,53.58,USD,Mobile
T500644,C102821,2025-10-16,134.22,CAD,Partner
T500645,C100158,2026-02-10,115.52,USD,Store
T500646,C101015,2025-04-19,56.56,USD,Web
T500647,C102034,2025-09-24,122.64,USD,Mobile
T500648,C102744,2025-08-03,74.05,USD,Web
T500649,C101624,2025-07-09,66.49,EUR,Mobile
T500650,C104408,2025-02-28,34.75,USD,Web
T500651,C101224,2025-07-27,0.5,USD,Store
T500652,C102052,2025-03-26,64.64,CAD,Mobile
T500653,C100719,2025-08-25,18.14,CAD,Store
T500654,C100846,2025-11-29,91.01,USD,Web
T500655,C101593,2025-04-17,89.14,CAD,Partner
T500656,C103904,2025-03-21,51.86,USD,Web
T500657,C102922,2025-07-05,112.63,EUR,Web
T500658,C103996,2025-12-29,57.32,USD,Mobile
T500659,C102837,2025-05-16,44.04,USD,Store
T500660,C102677,2025-07-31,0.5,USD,Mobile
T500661,C100077,2025-02-28,84.06,CAD,Web
T500662,C102047,2025-09-07,26.55,USD,Web
T500663,C101403,2025-05-01,-122.02,USD,Web
T500664,C104866,2025-02-09,70.32,CAD,Partner
T500665,C103938,2025-08-27,9.37,USD,Store
T500666,C100084,2025-05-31,50.51,CAD,Mobile
T500667,C104676,2026-01-26,111.08,EUR,Web
T500668,C999999,2025-05-01,113.91,USD,Web
T500669,C100005,2025-09-29,141.75,USD,Web
T500670,C103563,2025-03-15,0.5,XXX,Store
T500671,C104136,2025-07-13,7.89,CAD,Store
T500672,C100088,2025-05-15,-29.42,USD,Store
T500673,C101167,2025-04-05,85.14,USD,Web
T500674,C104963,2025-08-12,34.56,CAD,Web
T500675,C103469,2025-12-30,0.5,USD,Mobile
T500676,C102702,2025-12-27,59.64,USD,Web
T500677,C102682,2025-09-25,38.28,USD,Mobile
T500678,C100899,2025-06-11,29.9,CAD,Mobile
T500679,C101777,2025-03-26,94.92,USD,Web
T500680,C102693,2025-08-08,88.57,USD,Web
T500681,C100317,2025-05-16,69.62,USD,Web
T500682,C104967,2026-01-25,62.73,GBP,Mobile
T500683,C101450,2025-03-26,119.99,USD,Mobile
T500684,C103599,2025-11-22,105.76,CAD,Web
T500685,C100593,2025-04-30,-43.41,USD,Web
T500686,C104948,2025-05-02,0.5,USD,Mobile
T500687,C102934,2025-10-23,8.13,USD,Mobile
T500688,C100063,2025-02-14,72.77,EUR,Web
T500689,C103563,2026-02-10,97.0,USD,Mobile
T500690,C101951,2025-03-11,0.0,USD,Mobile
T500691,C100024,2025-05-08,112.03,USD,Store
T500692,C102144,2025-10-05,80.24,USD,Web
T500693,C104126,2026-01-19,126.98,USD,Partner
T500694,C103276,2026-01-27,78.83,USD,Web
T500695,C100465,2025-10-14,93.73,CAD,Web
T500696,C100127,2025-07-19,99.45,USD,Mobile
T500697,C102584,2025-08-06,62.74,USD,Web
T500698,C102170,2025-09-07,124.19,EUR,Mobile
T500699,C103998,2025-02-19,132.47,USD,Store
T500700,C100137,2025-11-09,100.13,USD,Mobile
T500701,C104741,2025-02-06,10.57,EUR,Web
T500702,C102144,2025-10-05,82.5,EUR,Store
T500703,C101564,2025-10-11,58.13,CAD,Web
T500704,C101747,2025-09-06,81.03,CAD,Web
T500705,C104838,2025-03-19,15.87,USD,Store
T500706,C103510,2025-03-19,26.39,USD,Web
T500707,C102040,2025-07-03,95.82,USD,Store
T500708,C102395,2025-06-13,0.5,USD,Mobile
T500709,C101161,2025-12-23,50.8,GBP,Partner
T500710,C104828,2026-01-17,86.01,USD,Web
T500711,C103209,2025-12-19,92.75,USD,Mobile
T500712,C101441,2025-07-31,102.56,EUR,Web
T500713,C104657,2026-02-02,61.45,USD,Mobile
T500714,C101735,2025-03-31,85.46,USD,Web
T500715,C103877,2025-03-03,0.5,USD,Web
T500716,C100261,2025-11-07,39.52,CAD,Web
T500717,C104202,2025-12-23,43.43,USD,Web
T500718,C102840,2025-12-17,70.91,USD,Mobile
T500719,C104714,2025-05-18,80.61,CAD,Web
T500720,C104759,2025-12-18,78.57,USD,Mobile
T500721,C100765,2025-11-06,97.25,USD,Store
T500722,C100436,2025-03-03,83.36,USD,Web
T500723,C104113,2025-04-25,113.62,USD,Partner
T500724,C103178,2025-05-04,63.93,EUR,Mobile
T500725,C101572,2025-12-22,76.15,USD,Mobile
T500726,C103665,2025-02-07,13.26,USD,Web
T500727,C101254,2025-10-15,74.29,USD,Mobile
T500728,C100058,2025-04-16,22.23,USD,Web
T500729,C102848,2025-04-19,58.28,USD,Mobile
T500730,C102127,2025-04-18,139.94,USD,Partner
T500731,C101407,2025-09-21,95.63,USD,Web
T500732,C101741,2025-04-25,36.77,USD,Mobile
T500733,C100264,,109.4,USD,Mobile
T500734,C103503,2025-06-16,66.23,USD,Partner
T500735,C102343,2025-08-12,107.28,USD,Web
T500736,C100167,2025-10-10,51.57,USD,Mobile
T500737,C101310,2026-01-12,114.44,USD,Partner
T500738,C100322,2025-06-08,0.0,USD,Mobile
T500739,C100539,2025-09-25,118.01,USD,Web
T500740,C104782,2025-10-16,149.56,USD,Web
T500741,C103303,2025-11-04,28.59,CAD,Web
T500742,C100508,2026-01-29,106.15,USD,Web
T500743,C102645,2025-09-11,11.51,USD,Web
T500744,C103591,2025-10-21,93.7,USD,Partner
T500745,C100015,2025-11-02,125.08,EUR,Mobile
T500746,C100905,2025-10-06,9.66,CAD,Partner
T500747,C104815,2025-11-09,40.31,CAD,Web
T500748,C103129,2025-11-07,61.32,GBP,Web
T500749,C101513,2025-05-22,55.32,USD,Partner
T500750,C101520,2025-08-06,101.42,USD,Mobile
T500751,C102455,2025-11-29,53.29,USD,Store
T500752,C103170,2025-09-12,101.09,USD,Partner
T500753,C103862,2025-08-26,75.9,EUR,Store
T500754,C103550,2025-07-18,79.86,USD,Mobile
T500755,C103699,2025-11-22,16.67,USD,Web
T500756,C100957,2025-02-15,81.64,CAD,Web
T500757,C104741,2025-07-31,80.13,USD,Mobile
T500758,C100143,2025-04-08,33.34,USD,Web
T519123,C101601,2025-12-04,0.5,USD,Web
T500760,C101740,2025-02-28,37.96,GBP,Mobile
T500761,C103502,2026-01-11,52.96,USD,Mobile
T500762,C102677,2025-02-12,64.94,EUR,Web
T500763,C101448,2025-12-31,38.2,USD,Web
T500764,C100162,2025-08-20,56.29,EUR,Mobile
T500765,C100404,2025-09-07,114.3,USD,Mobile
T500766,C102369,2025-06-13,83.32,USD,Store
T500767,C101272,2025-10-31,102.05,USD,Mobile
T500768,C104507,2025-06-30,51.83,USD,Web
T500769,C104631,2025-03-01,48.05,CAD,Web
T500770,C104983,2025-10-05,72.52,USD,Mobile
T500771,C104760,2025-11-22,60.93,USD,Web
T500772,C103965,2025-10-22,43.77,GBP,Web
T500773,C102274,2025-10-08,81.28,USD,Store
T500774,C100996,2025-10-25,87.37,EUR,Mobile
T500775,C101076,2025-06-15,38.76,EUR,Mobile
T500776,C101828,2025-12-28,82.55,USD,Web
T500777,C101089,2025-09-22,86.17,USD,Web
T500778,C100555,2025-09-12,94.85,CAD,Web
T500779,C101211,2025-03-06,54.98,EUR,Web
T500780,C104435,2025-02-16,0.5,USD,Web
T500781,C101228,2025-07-29,0.5,CAD,Web
T500782,C100368,2026-01-02,80.49,USD,Web
T500783,C104667,2025-05-09,109.37,USD,Mobile
T500784,C100340,2025-03-21,47.56,EUR,Store
T500785,C103413,2025-02-10,21.48,USD,Web
T500786,C103697,2025-06-15,106.29,CAD,Store
T500787,C100690,2025-07-17,33.05,USD,Partner
T500788,C100876,2025-04-04,126.65,USD,Mobile
T500789,C103904,2025-03-25,0.5,USD,Web
T500790,C101271,2025-08-30,81.78,USD,Mobile
T500791,C102787,2025-05-23,29.16,USD,Mobile
T500792,C102661,2025-07-09,0.5,USD,Web
T500793,C100000,2025-07-21,115.78,USD,Mobile
T500794,C100007,2025-11-15,67.67,USD,Web
T500795,C102187,2025-05-30,73.7,CAD,Web
T500796,C102593,2025-12-20,98.68,GBP,Web
T500797,C102180,2025-06-20,55.67,GBP,Web
T500798,C104551,2025-09-05,136.93,USD,Store
T500799,C102128,2025-07-14,0.5,EUR,Mobile
T500800,C102473,2025-10-10,15.95,USD,Web
T500801,C104403,2025-11-06,75.92,USD,Web
T500802,C101684,2025-02-16,90.27,USD,Mobile
T500803,C104073,2025-05-31,83.62,USD,Mobile
T500804,C100353,2025-06-09,114.65,CAD,Web
T500805,C100436,2025-09-28,15.28,USD,Partner
T500806,C104440,2026-02-02,40.14,USD,Store
T500807,C101397,2025-02-28,0.5,EUR,Web
T500808,C104209,2025-07-16,47.55,USD,Web
T500809,C103289,2026-01-17,32.77,USD,Partner
T500810,C104682,2025-07-27,50.18,USD,Mobile
T500811,C104039,2025-10-26,19.8,USD,Web
T500812,C103380,2025-06-15,71.22,USD,Mobile
T500813,C102503,2025-08-25,90.74,USD,Partner
T500814,C102146,2025-05-03,60.15,USD,Mobile
T500815,C101119,2025-12-27,92.65,GBP,Mobile
T500816,C102180,2025-04-04,0.5,EUR,Partner
T500817,C102599,2025-12-09,60.32,GBP,Partner
T500818,C104277,2025-07-06,0.5,USD,Mobile
T500819,C100411,2025-02-25,28.86,CAD,Mobile
T500820,C102065,2025-04-27,166.79,USD,Mobile
T500821,C101003,2025-03-12,58.07,USD,Web
T500822,C102917,2025-03-01,139.21,EUR,Mobile
T500823,C101293,2025-12-28,112.81,USD,Store
T500824,C103728,2025-03-24,0.5,USD,Mobile
T500825,C102504,2025-03-23,61.54,USD,Web
T500826,C101599,2025-04-24,46.27,EUR,Web
T500827,C102163,2025-03-07,89.4,USD,Store
T500828,C100100,2025-10-01,80.05,CAD,Web
T500829,C103557,2025-05-26,54.69,USD,Web
T500830,C102608,2025-06-13,21.37,USD,Web
T500831,C104427,2026-02-01,64.76,USD,Web
T500832,C102094,2025-06-22,52.78,GBP,Mobile
T500833,C101845,2026-02-10,90.77,USD,Web
T500834,C103230,2025-06-11,22.25,EUR,Web
T500835,C100252,2026-01-03,0.5,USD,Web
T500836,C104298,2025-02-08,0.5,USD,Mobile
T500837,C101007,2026-01-12,51.51,USD,Partner
T500838,C104221,2025-02-11,51.07,USD,Mobile
T500839,C101593,2025-12-12,12.89,GBP,Web
T500840,C102729,2026-01-04,41.88,USD,Web
T500841,C104084,2025-09-06,80.76,CAD,Mobile
T500842,C101520,2025-04-17,67.25,USD,Store
T500843,C100769,2025-08-03,42.72,USD,Mobile
T500844,C104771,2025-10-06,67.88,EUR,Mobile
T500845,C102180,2025-12-15,43.48,USD,Web
T500846,C103043,2025-11-24,145.83,USD,Mobile
T500847,C101630,2025-12-15,100.54,EUR,Web
T500848,C101136,2025-03-27,86.95,EUR,Mobile
T500849,C103544,2025-09-03,43.59,EUR,Web
T500850,C101894,2025-06-21,23.05,USD,Mobile
T500851,C104138,2025-03-02,0.0,USD,Mobile
T500852,C100523,2025-07-27,17.05,USD,Web
T500853,C103644,2025-12-10,99.31,GBP,Store
T500854,C103579,2025-11-08,68.18,GBP,Web
T500855,C101689,2025-03-23,33.16,CAD,Mobile
T500856,C100296,2025-11-09,118.1,USD,Web
T500857,C104935,2026-01-10,0.5,EUR,Mobile
T500858,C103911,2025-12-20,121.49,USD,Mobile
T500859,C103915,2025-06-07,45.92,CAD,Mobile
T500860,C101823,2025-12-17,45.29,EUR,Mobile
T500861,C101090,2025-08-08,64.0,USD,Mobile
T500862,C104919,2025-11-09,119.22,USD,Web
T500863,C100229,2025-06-19,107.51,CAD,Partner
T500864,C101277,2025-07-26,129.05,USD,Web
T500865,C101266,2025-05-14,111.37,CAD,Web
T500866,C103646,2025-12-10,95.51,USD,Web
T500867,C101065,2025-09-09,45.01,CAD,Web
T500868,C100831,2025-05-16,114.86,USD,Mobile
T500869,C103059,2025-03-08,100.22,USD,Store
T500870,C103319,2026-01-19,10.73,USD,Web
T500871,C100307,2025-12-06,6.83,USD,Mobile
T500872,C100448,2025-10-13,106.77,GBP,Web
T500873,C100777,2025-02-21,89.12,GBP,Web
T500874,C100822,2025-06-10,0.5,USD,Web
T500942,C100541,2025-07-01,54.4,USD,Web
T500876,C104468,2026-01-20,100.69,USD,Web
T500877,C102413,2025-05-28,77.38,EUR,Store
T500878,C103111,2025-08-01,116.55,USD,Web
T500879,C100430,2025-09-18,62.73,USD,Web
T500880,C100071,2026-01-26,16.99,USD,Web
T500881,C102544,2025-02-19,60.0,USD,Mobile
T500882,C102571,2025-09-09,77.88,USD,Store
T500883,C103606,2025-07-14,40.36,USD,Mobile
T500884,C101611,2025-06-14,54.01,GBP,Web
T500885,C100199,2025-03-15,0.5,USD,Mobile
T500886,C104050,2025-02-26,38.33,USD,Store
T500887,C104995,2025-10-29,43.96,USD,Mobile
T500888,C103539,2025-06-26,42.32,USD,Store
T500889,C101864,2025-07-27,25.57,USD,Web
T500890,C103525,2025-10-14,65.13,USD,Partner
T500891,C100562,2025-09-06,49.95,GBP,Web
T500892,C101395,2025-02-11,128.0,USD,Web
T500400,C101714,2025-05-15,62.07,GBP,Mobile
T500894,C104114,2025-03-23,82.15,USD,Mobile
T500895,C103896,2025-07-29,67.66,USD,Web
T500896,C103318,2025-10-23,174.85,USD,Web
T500897,C102709,2025-02-21,53.93,USD,Mobile
T500898,C100790,2025-03-05,108.08,CAD,Web
T500899,C102001,2025-04-30,109.35,USD,Mobile
T500900,C102083,2025-03-16,50.96,USD,Mobile
T500901,C103349,2026-01-08,155.81,EUR,Web
T500902,C101447,2025-10-15,105.01,USD,Web
T500903,C103923,2025-10-11,86.15,USD,Mobile
T500904,C103930,2025-05-14,33.05,EUR,Web
T500905,C102184,2025-10-11,75.44,USD,Mobile
T500906,C102554,2025-08-12,145.71,USD,Partner
T500907,C103241,2025-02-28,105.86,USD,Mobile
T500908,C104554,2025-05-08,0.5,USD,Store
T500909,C104599,2026-01-22,51.07,USD,Web
T500910,C101890,2025-09-28,-82.04,CAD,Partner
T500911,C103112,2025-02-25,62.23,USD,Web
T500912,C101351,2025-10-08,85.19,USD,Store
T500913,C103979,2025-12-01,45.69,USD,Mobile
T500914,C102133,2025-02-22,63.51,USD,Web
T500915,C999999,2026-01-06,0.5,USD,Web
T500916,C103272,2026-01-16,81.39,USD,Web
T500917,C102327,2026-02-01,22.94,USD,Web
T500918,C102456,2025-08-11,50.01,USD,Mobile
T500919,C100767,2025-03-28,114.34,USD,Web
T500920,C101863,2025-05-17,84.77,USD,Store
T500921,C100788,2026-01-30,65.88,CAD,Web
T500922,C100967,2025-09-15,79.34,USD,Web
T500923,C102658,2025-09-15,53.75,EUR,Store
T500924,C104719,2025-12-19,109.26,USD,Store
T500925,C104085,2025-09-23,36.33,USD,Web
T500926,C103067,2025-04-29,75.37,USD,Web
T500927,C104746,2025-08-29,109.66,USD,Mobile
T500928,C102578,2025-05-02,0.0,USD,Mobile
T500929,C102496,2025-12-29,73.71,CAD,Web
T500930,C104256,2025-08-29,41.89,EUR,Web
T500931,C100190,2025-11-08,87.05,USD,Partner
T500932,C103428,2025-09-09,96.34,USD,Mobile
T500933,C104666,2025-02-27,50.98,USD,Mobile
T500934,C104478,2025-11-09,118.82,GBP,Web
T500935,C100193,2025-02-07,79.57,USD,Web
T500936,C100799,2025-02-06,91.1,USD,Mobile
T500937,C999999,2025-09-08,88.24,USD,Mobile
T500938,C102795,2025-12-28,0.5,USD,Web
T500939,C102861,2025-03-30,35.99,USD,Web
T500940,C102454,2025-12-05,70.04,EUR,Mobile
T500941,C103624,2025-09-05,55.4,USD,Store
T500942,C999999,2025-02-25,153.84,USD,Store
T500943,C104680,2025-10-31,64.93,USD,Store
T500944,C100921,2025-08-03,38.01,EUR,Mobile
T500945,C103307,2025-06-14,66.96,USD,Mobile
T500946,C104542,2025-08-09,57.83,USD,Web
T500947,C100068,2025-05-26,66.86,CAD,Store
T500948,C103444,2025-08-08,62.1,USD,Web
T500949,C102427,2025-07-03,59.97,USD,Web
T500950,C104364,2025-07-25,0.0,USD,Web
T500951,C103283,2025-06-26,34.23,USD,Mobile
T500952,C100520,2025-09-17,96.88,USD,Mobile
T500953,C102708,2025-11-22,0.5,CAD,Web
T500954,C101967,2025-11-13,42.3,XXX,Web
T500955,C104077,2025-09-27,126.92,USD,Web
T500956,C100538,2025-05-02,34.93,USD,Store
T500957,C102866,2025-10-18,119.05,EUR,Mobile
T500958,C103378,2025-08-19,55.28,XXX,Web
T500959,C100284,2025-02-09,107.76,USD,Mobile
T500960,C103078,2025-05-26,53.44,USD,Mobile
T500961,C101429,2025-02-08,0.5,CAD,Web
T500962,C104478,2026-01-04,109.44,USD,Web
T500963,C101647,2025-03-29,74.6,EUR,Store
T500964,C103842,2025-12-26,71.79,USD,Mobile
T500965,C102173,2025-08-28,61.14,USD,Web
T500966,C104302,2026-01-31,127.55,USD,Mobile
T500967,C104467,2025-08-23,88.12,CAD,Mobile
T500968,C101864,2026-01-10,76.06,USD,Web
T500969,C102158,2025-06-01,75.59,USD,Store
T500970,C100566,2025-06-26,151.79,EUR,Partner
T500971,C103684,2025-10-17,62.19,USD,Store
T500972,C101344,2025-11-29,0.5,USD,Mobile
T500973,C100511,2025-09-01,55.39,USD,Store
T500974,C102978,2025-09-26,10.28,USD,Web
T500975,C100423,2025-06-09,26.09,CAD,Store
T500976,C104888,2025-06-02,26.78,USD,Store
T500977,C101910,2025-06-21,133.99,CAD,Mobile
T500978,C104133,2025-11-26,80.62,USD,Mobile
T500979,C100711,2025-02-08,48.14,USD,Web
T500980,C100866,2025-07-16,180.33,USD,Web
T500981,C999999,2025-10-07,55.88,USD,Mobile
T500982,C101967,2025-07-05,73.88,USD,Partner
T500983,C104844,2025-09-25,87.78,USD,Store
T500984,C100747,2025-10-08,102.33,USD,Web
T500985,C104748,2025-10-03,34.9,USD,Web
T500986,C100294,2026-01-30,27.21,USD,Web
T500987,C102324,2025-11-23,36.51,USD,Web
T500988,C101591,2026-01-03,21.19,CAD,Web
T500989,C100099,2025-08-01,98.08,USD,Web
T500990,C102828,2025-03-05,58.7,USD,Mobile
T500991,C104783,2025-11-04,56.58,USD,Web
T500992,C102352,2026-02-10,101.0,XXX,Store
T500993,C100824,2025-08-07,54.69,USD,Mobile
T500994,C100107,2025-08-14,0.5,USD,Web
T500995,C101791,2025-06-28,126.42,EUR,Web
T500996,C103994,2025-03-23,127.6,USD,Web
T500997,C102911,2026-01-06,42.99,USD,Mobile
T500998,C102804,2025-04-04,51.84,USD,Mobile
T500999,C104820,2025-07-10,44.73,USD,Web
T501000,C102272,2025-05-06,36.75,USD,Store
T501001,C103489,2025-03-14,52.58,USD,Web
T501002,C101926,2025-11-12,39.66,USD,Web
T501003,C103467,2025-08-25,26.81,USD,Web
T501004,C104140,2025-11-06,75.02,CAD,Mobile
T501005,C104913,2025-05-03,51.6,USD,Web
T501006,C104403,2025-10-07,27.49,EUR,Web
T501007,C100083,2025-08-09,82.92,USD,Mobile
T501008,C100099,2026-01-12,80.49,CAD,Web
T501009,C100342,2025-02-03,0.5,USD,Store
T501010,C103992,2025-06-04,65.07,USD,Web
T501011,C104459,2025-12-09,84.82,USD,Store
T501012,C102577,2025-03-21,93.45,GBP,Mobile
T501013,C103594,2025-11-21,73.69,GBP,Partner
T501014,C101565,2025-05-02,86.35,GBP,Partner
T501015,C101405,2026-01-19,67.76,GBP,Web
T501016,C100353,2025-12-16,110.49,USD,Mobile
T501017,C102186,2025-09-22,53.72,USD,Store
T501018,C100327,2025-09-04,93.89,EUR,Mobile
T501019,C102097,2025-10-08,80.55,USD,Partner
T501020,C101739,2025-04-30,92.07,USD,Mobile
T501021,C101450,2025-07-27,82.2,EUR,Web
T501022,C101908,,124.48,USD,Store
T501023,C104723,2025-05-12,111.37,USD,Web
T501024,C999999,2025-12-25,105.65,USD,Web
T501025,C104372,2025-11-26,103.01,CAD,Web
T501026,C103475,2025-05-23,134.98,GBP,Web
T501027,C101184,2025-09-09,13.43,EUR,Mobile
T501028,C103144,2025-05-30,42.99,EUR,Mobile
T501029,C102743,2025-10-09,61.06,USD,Web
T501030,C103980,2025-11-10,91.4,USD,Web
T501031,C103588,2025-03-14,46.62,USD,Mobile
T501032,C103660,2025-08-06,64.12,USD,Web
T501033,C101766,2025-08-14,79.15,USD,Web
T501034,C103035,2025-02-22,119.16,USD,Mobile
T501035,C104193,2025-11-26,79.14,USD,Web
T501036,C101632,2025-06-12,53.59,USD,Web
T501037,C103221,2025-09-15,90.92,USD,Web
T501038,C100785,2026-01-08,79.82,GBP,Web
T501039,C101967,2025-04-24,0.0,USD,Store
T501040,C103270,2025-05-07,91.12,GBP,Mobile
T501041,C104475,2025-06-29,29.77,USD,Store
T501042,C103878,2025-08-18,67.53,USD,Store
T501043,C101001,2026-01-15,129.77,CAD,Web
T501044,C100413,2025-07-01,57.55,USD,Web
T501045,C101202,2025-06-29,94.6,EUR,Mobile
T501046,C102013,2025-06-26,62.6,CAD,Mobile
T501047,C100926,2025-11-05,108.65,USD,Mobile
T501048,C102584,2025-08-08,61.51,USD,Mobile
T501049,C101548,2025-07-07,74.92,CAD,Web
T501050,C100561,2025-10-18,52.15,USD,Store
T501051,C100409,2025-10-22,141.07,EUR,Web
T501052,C999999,2025-04-16,32.25,USD,Web
T501053,C103474,2025-12-30,100.38,USD,Web
T501054,C101712,2025-05-08,5.02,USD,Mobile
T501055,C100592,2025-03-13,82.68,CAD,Mobile
T501056,C100018,2025-04-20,122.03,USD,Mobile
T501057,C100052,2025-10-28,35.45,EUR,Web
T501058,C100624,2026-01-14,82.76,USD,Store
